StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_pid,choice_a,value_a,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,rating1,value1,rating2,value2,attention_color,attention_color_5_TEXT,choice_b,value_b,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,rating3,value3,rating4,value4,choice_c,value_c,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,rating5,value5,rating6,value6,choice_d,value_d,Q85_First Click,Q85_Last Click,Q85_Page Submit,Q85_Click Count,rating7,value7,rating8,value8,attention_number,attention_number_6_TEXT,resp_gender,resp_citizen,resp_born,resp_politics,resp_sexuality,resp_education,resp_religion,resp_attend,resp_knowlg,resp_imm_support_1,resp_imm_support_2,resp_imm_support_3,resp_imm_support_4,resp_imm_support_5,resp_imm_support_6,resp_imm_support_7,resp_imm_support_8,resp_imm_support_9,resp_imm_support_10,resp_imm_support_11,PROLIFIC_PID,gender1,pronoun1,possessive1,pronoun_cap1,sexuality1,gender2,pronoun2,possessive2,pronoun_cap2,sexuality2,gender3,pronoun3,possessive3,pronoun_cap3,sexuality3,gender4,pronoun4,possessive4,pronoun_cap4,sexuality4,Create New Field or Choose From Dropdown...,gender5,pronoun5,possessive5,pronoun_cap5,sexuality5,gender6,pronoun6,possessive6,pronoun_cap6,sexuality6,gender7,pronoun7,possessive7,pronoun_cap7,sexuality7,gender8,pronoun8,possessive8,pronoun_cap8,sexuality8,gdp1,gdp2,gdp3,gdp4,gdp5,gdp6,gdp7,gdp8,skill1,skill2,skill3,skill4,skill5,skill6,skill7,skill8,lang1,lang2,lang3,lang4,lang5,lang6,lang7,lang8,religion1,religion2,religion3,religion4,religion5,religion6,religion7,religion8,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8
2023-01-31 13:16:18,2023-01-31 13:20:16,IP Address,*******,100,237,True,2023-01-31 13:20:17,R_2TN5CxaR7cnvUmX,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,61074a3cd510eb92be8992ca,Immigrant 2 should be admitted.,,21.004,21.004,31.539,1,7 (definitely admit),6,7 (definitely admit),6,Other,Green,Immigrant 3 should be admitted.,,89.774,89.774,93.845,1,7 (definitely admit),6,7 (definitely admit),6,,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Democrat,Lesbian or gay,Bachelor's degree,"Protestant (Baptist, Methodist, Non-denominational, Lutheran, Presbyterian, Pentecostal, Episcopalian, Reformed, Church of Christ, Jehovah’s Witness, etc.)",Less than once a year,,,,,,,,,,,,,61074a3cd510eb92be8992ca,man,he,his,He,gay,man,he,his,He,"straight (that is, not gay)",woman,she,her,She,lesbian,man,he,his,He,"straight (that is, not gay)",,,,,,,,,,,,,,,,,,,,,,moderately wealthy,moderately wealthy,low-income,moderately wealthy,,,,,"has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist","has a primary school education, and works as a cleaner",,,,,does not speak English,does not speak English,does not speak English,speaks English,,,,,Muslim,Muslim,Christian,Christian,,,,,could not find work due to high unemployment,feared government persecution,could not find work due to high unemployment,feared government persecution,,,,
2023-01-31 13:16:32,2023-01-31 13:20:19,IP Address,*******,100,226,True,2023-01-31 13:20:19,R_vvmGmaInJg1PV5L,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,62fd9f74979ab8ec8a02b9c7,Immigrant 1 should be admitted.,,4.238,28.039,34.647,6,3,3,3,3,Other,Green,Immigrant 3 should be admitted.,,2.545,27.421,33.389,8,4,3,3,3,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Republican,"Straight (that is, not gay or lesbian)",Some college,Roman Catholic (Catholic),Less than once a year,,,,,,,,,,,,,62fd9f74979ab8ec8a02b9c7,woman,she,her,She,lesbian,man,he,his,He,gay,woman,she,her,She,lesbian,woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,low-income,moderately wealthy,moderately wealthy,moderately wealthy,,,,,"has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner","has a high school degree, and works as a restaurant manager",,,,,does not speak English,does not speak English,speaks English,speaks English,,,,,Christian,Muslim,Christian,Muslim,,,,,feared government persecution,feared government persecution,feared government persecution,could not find work due to high unemployment,,,,
2023-01-31 13:12:00,2023-01-31 13:20:24,IP Address,*******,100,504,True,2023-01-31 13:20:25,R_1DwgcXKkP6ujTbj,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,63d6f8e89d1a28a8cb329bf9,Immigrant 2 should be admitted.,,4.595,121.192,123.631,5,3,1 (no shared values),6,5,Other,Green,Immigrant 4 should be admitted.,,4.356,91.089,91.754,5,2,2,4,6,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",Bachelor's degree,"Protestant (Baptist, Methodist, Non-denominational, Lutheran, Presbyterian, Pentecostal, Episcopalian, Reformed, Church of Christ, Jehovah’s Witness, etc.)",2-3 times a month,,,,,,,,,,,,,63d6f8e89d1a28a8cb329bf9,woman,she,her,She,lesbian,man,he,his,He,"straight (that is, not gay)",man,he,his,He,gay,man,he,his,He,gay,,,,,,,,,,,,,,,,,,,,,,moderately wealthy,moderately wealthy,moderately wealthy,low-income,,,,,"has an MD, and works as a cardiologist","has an MD, and works as a cardiologist","has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager",,,,,does not speak English,speaks English,speaks English,speaks English,,,,,Christian,Muslim,Muslim,Muslim,,,,,could not find work due to high unemployment,feared government persecution,feared government persecution,could not find work due to high unemployment,,,,
2023-01-31 13:17:24,2023-01-31 13:20:42,IP Address,*******,100,197,True,2023-01-31 13:20:43,R_1Iyjzy8pv1LJ4GC,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5f9b58e0c568de202e7db34f,Immigrant 2 should be admitted.,,39.289,39.289,42.567,1,4,3,4,3,Other,Green,Immigrant 4 should be admitted.,,22.632,22.632,31.925,1,4,3,4,3,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Independent,Bisexual,Bachelor's degree,Something else,Never,,,,,,,,,,,,,5f9b58e0c568de202e7db34f,woman,she,her,She,lesbian,man,he,his,He,"straight (that is, not gay)",man,he,his,He,"straight (that is, not gay)",woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,moderately wealthy,low-income,low-income,moderately wealthy,,,,,"has a primary school education, and works as a cleaner","has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist","has an MD, and works as a cardiologist",,,,,does not speak English,speaks English,does not speak English,speaks English,,,,,Christian,Christian,Christian,Muslim,,,,,could not find work due to high unemployment,feared government persecution,feared government persecution,could not find work due to high unemployment,,,,
2023-01-31 13:18:17,2023-01-31 13:20:44,IP Address,*******,100,147,True,2023-01-31 13:20:45,R_popg4dk1xbf2gJr,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5f57ff631f25ca34fb599ff1,Immigrant 1 should be admitted.,,1.397,14.496,33.828,4,4,2,2,2,Other,Green,Immigrant 4 should be admitted.,,15.764,16.368,38.668,2,3,4,4,4,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,No,Independent,"Straight (that is, not gay or lesbian)",Bachelor's degree,Hindu,Nearly every week,,,,,,,,,,,,,5f57ff631f25ca34fb599ff1,man,he,his,He,"straight (that is, not gay)",man,he,his,He,gay,man,he,his,He,"straight (that is, not gay)",man,he,his,He,"straight (that is, not gay)",,,,,,,,,,,,,,,,,,,,,,low-income,moderately wealthy,low-income,moderately wealthy,,,,,"has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner","has a high school degree, and works as a restaurant manager",,,,,does not speak English,speaks English,does not speak English,does not speak English,,,,,Muslim,Muslim,Muslim,Christian,,,,,could not find work due to high unemployment,feared government persecution,could not find work due to high unemployment,could not find work due to high unemployment,,,,
2023-01-31 13:17:07,2023-01-31 13:20:45,IP Address,*******,100,218,True,2023-01-31 13:20:46,R_1IXwEUEixyLWaCH,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5c9bc47135cde70001837b95,Immigrant 1 should be admitted.,,18.652,38.568,41.056,5,6,5,6,4,Other,Green,Immigrant 4 should be admitted.,,6.846,31.446,31.858,7,6,4,6,4,,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",Some college,Agnostic (not sure if there is a God),Less than once a year,,,,,,,,,,,,,5c9bc47135cde70001837b95,woman,she,her,She,lesbian,woman,she,her,She,"straight (that is, not lesbian)",man,he,his,He,gay,woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,moderately wealthy,moderately wealthy,low-income,moderately wealthy,,,,,"has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner",,,,,speaks English,speaks English,speaks English,speaks English,,,,,Muslim,Christian,Christian,Christian,,,,,feared government persecution,feared government persecution,could not find work due to high unemployment,feared government persecution,,,,
2023-01-31 13:17:21,2023-01-31 13:20:50,IP Address,*******,100,208,True,2023-01-31 13:20:50,R_7UtxYpdy2Ifa3o5,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,636182d3f52ff78fc3f7de50,Immigrant 2 should be admitted.,,49.369,49.369,58.716,1,4,3,7 (definitely admit),7 (a great deal of shared values),Other,Green,Immigrant 4 should be admitted.,,22.297,22.297,31.877,1,4,4,7 (definitely admit),7 (a great deal of shared values),,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Republican,"Straight (that is, not gay or lesbian)",Some college,Other Christian,Less than once a year,,,,,,,,,,,,,636182d3f52ff78fc3f7de50,woman,she,her,She,lesbian,woman,she,her,She,"straight (that is, not lesbian)",man,he,his,He,gay,woman,she,her,She,"straight (that is, not lesbian)",,,,,,,,,,,,,,,,,,,,,,moderately wealthy,moderately wealthy,moderately wealthy,moderately wealthy,,,,,"has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist",,,,,does not speak English,speaks English,speaks English,speaks English,,,,,Christian,Christian,Christian,Christian,,,,,could not find work due to high unemployment,could not find work due to high unemployment,feared government persecution,could not find work due to high unemployment,,,,
2023-01-31 13:15:50,2023-01-31 13:20:54,IP Address,*******,100,304,True,2023-01-31 13:20:55,R_1GxY60gGDVXl3ez,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,6334cf1cf4e18c46f0bd86ff,Immigrant 2 should be admitted.,,61.073,61.073,68.132,1,4,6,6,6,Other,Green,Immigrant 3 should be admitted.,,43.013,43.013,46.113,1,6,6,6,6,,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Independent,"Straight (that is, not gay or lesbian)",Bachelor's degree,Nothing in particular,Less than once a year,,,,,,,,,,,,,6334cf1cf4e18c46f0bd86ff,man,he,his,He,gay,man,he,his,He,"straight (that is, not gay)",man,he,his,He,gay,man,he,his,He,"straight (that is, not gay)",,,,,,,,,,,,,,,,,,,,,,low-income,low-income,low-income,moderately wealthy,,,,,"has a primary school education, and works as a cleaner","has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist","has an MD, and works as a cardiologist",,,,,does not speak English,speaks English,does not speak English,speaks English,,,,,Christian,Christian,Christian,Muslim,,,,,feared government persecution,feared government persecution,feared government persecution,could not find work due to high unemployment,,,,
2023-01-31 13:15:50,2023-01-31 13:21:03,IP Address,*******,100,312,True,2023-01-31 13:21:04,R_10NLDEcsM8AQSDw,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5748077a5e5491000e3bf711,Immigrant 2 should be admitted.,,1.188,19.438,67.925,3,3,4,6,6,Other,Green,Immigrant 4 should be admitted.,,0.563,11.479,110.297,3,3,3,7 (definitely admit),7 (a great deal of shared values),,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",Some college,Nothing in particular,Less than once a year,,,,,,,,,,,,,5748077a5e5491000e3bf711,man,he,his,He,gay,woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,lesbian,man,he,his,He,gay,,,,,,,,,,,,,,,,,,,,,,low-income,moderately wealthy,moderately wealthy,moderately wealthy,,,,,"has a primary school education, and works as a cleaner","has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist","has an MD, and works as a cardiologist",,,,,does not speak English,speaks English,does not speak English,speaks English,,,,,Muslim,Christian,Christian,Muslim,,,,,could not find work due to high unemployment,feared government persecution,feared government persecution,feared government persecution,,,,
2023-01-31 13:17:59,2023-01-31 13:21:42,IP Address,*******,100,223,True,2023-01-31 13:21:42,R_3PMqOOmWslbhR94,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5d0c10124b68150015fd5bca,Immigrant 2 should be admitted.,,6.241,30.613,33.849,7,3,1 (no shared values),5,3,Other,Green,Immigrant 3 should be admitted.,,2.38,30.878,31.831,4,6,4,4,3,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,None of these,"Straight (that is, not gay or lesbian)",Bachelor's degree,Other Christian,Never,,,,,,,,,,,,,5d0c10124b68150015fd5bca,woman,she,her,She,lesbian,man,he,his,He,gay,man,he,his,He,gay,man,he,his,He,"straight (that is, not gay)",,,,,,,,,,,,,,,,,,,,,,low-income,moderately wealthy,low-income,moderately wealthy,,,,,"has a primary school education, and works as a cleaner","has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist","has a primary school education, and works as a cleaner",,,,,does not speak English,does not speak English,speaks English,does not speak English,,,,,Muslim,Christian,Muslim,Muslim,,,,,could not find work due to high unemployment,feared government persecution,could not find work due to high unemployment,feared government persecution,,,,
2023-01-31 13:18:12,2023-01-31 13:22:04,IP Address,*******,100,231,True,2023-01-31 13:22:04,R_87IeMJYzAAjWqnD,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,61018fd6e1c6509680d873d5,Immigrant 1 should be admitted.,,27.911,27.911,32.184,1,3,4,1 (definitely don't admit),2,Other,Green,Immigrant 4 should be admitted.,,28.399,31.328,33.014,2,1 (definitely don't admit),2,2,3,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Republican,"Straight (that is, not gay or lesbian)",Bachelor's degree,"Protestant (Baptist, Methodist, Non-denominational, Lutheran, Presbyterian, Pentecostal, Episcopalian, Reformed, Church of Christ, Jehovah’s Witness, etc.)",Less than once a year,,,,,,,,,,,,,61018fd6e1c6509680d873d5,woman,she,her,She,lesbian,woman,she,her,She,lesbian,man,he,his,He,"straight (that is, not gay)",woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,moderately wealthy,low-income,moderately wealthy,moderately wealthy,,,,,"has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner",,,,,does not speak English,speaks English,speaks English,does not speak English,,,,,Christian,Muslim,Muslim,Christian,,,,,could not find work due to high unemployment,feared government persecution,could not find work due to high unemployment,feared government persecution,,,,
2023-01-31 13:18:36,2023-01-31 13:22:07,IP Address,*******,100,210,True,2023-01-31 13:22:08,R_1EbxO3MVgPWDLmM,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5ca6daaed928190016013365,Immigrant 1 should be admitted.,,17.936,19.47,65.289,2,5,3,3,3,Other,Green.,Immigrant 3 should be admitted.,,11.013,11.013,34.834,1,6,3,2,2,,,,,,,,,,,,,,,,,,,,,Other,9.,Man,Yes,No,Democrat,"Straight (that is, not gay or lesbian)",Bachelor's degree,Roman Catholic (Catholic),Less than once a year,,,,,,,,,,,,,5ca6daaed928190016013365,man,he,his,He,gay,woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,lesbian,man,he,his,He,gay,,,,,,,,,,,,,,,,,,,,,,low-income,moderately wealthy,moderately wealthy,low-income,,,,,"has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner",,,,,does not speak English,speaks English,speaks English,speaks English,,,,,Muslim,Muslim,Christian,Muslim,,,,,feared government persecution,could not find work due to high unemployment,could not find work due to high unemployment,feared government persecution,,,,
2023-01-31 13:12:20,2023-01-31 13:22:09,IP Address,*******,100,588,True,2023-01-31 13:22:09,R_3M38fQ3dF7vRVSb,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,63d7ef5a133615e350dfa7fd,Immigrant 1 should be admitted.,,118.301,119.124,130.985,2,7 (definitely admit),7 (a great deal of shared values),7 (definitely admit),7 (a great deal of shared values),Other,green,Immigrant 4 should be admitted.,,157.744,157.744,158.741,1,7 (definitely admit),7 (a great deal of shared values),7 (definitely admit),7 (a great deal of shared values),,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,No,Democrat,Lesbian or gay,Bachelor's degree,Roman Catholic (Catholic),Nearly every week,,,,,,,,,,,,,63d7ef5a133615e350dfa7fd,woman,she,her,She,lesbian,woman,she,her,She,lesbian,woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,low-income,low-income,low-income,low-income,,,,,"has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist",,,,,does not speak English,speaks English,does not speak English,speaks English,,,,,Muslim,Christian,Muslim,Christian,,,,,could not find work due to high unemployment,could not find work due to high unemployment,feared government persecution,feared government persecution,,,,
2023-01-31 13:16:28,2023-01-31 13:22:11,IP Address,*******,100,343,True,2023-01-31 13:22:12,R_30hFfv0U8WUdlnq,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5e2861fb5c6297029148b635,Immigrant 2 should be admitted.,,79.647,79.647,84.059,1,5,4,6,5,Other,Green,Immigrant 4 should be admitted.,,18.945,18.945,62.05,1,5,5,6,6,,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Independent,"Straight (that is, not gay or lesbian)",Bachelor's degree,Jewish,Less than once a year,,,,,,,,,,,,,5e2861fb5c6297029148b635,man,he,his,He,gay,man,he,his,He,gay,woman,she,her,She,lesbian,man,he,his,He,"straight (that is, not gay)",,,,,,,,,,,,,,,,,,,,,,low-income,low-income,low-income,low-income,,,,,"has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist",,,,,does not speak English,does not speak English,speaks English,does not speak English,,,,,Muslim,Muslim,Muslim,Muslim,,,,,feared government persecution,could not find work due to high unemployment,feared government persecution,feared government persecution,,,,
2023-01-31 13:18:50,2023-01-31 13:22:13,IP Address,*******,100,203,True,2023-01-31 13:22:13,R_5ApmFPES86HuGwp,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,60f09c13b62a24cf54a8d2ee,Immigrant 2 should be admitted.,,18.543,19.987,51.465,2,5,4,6,4,Other,Green,Immigrant 4 should be admitted.,,20.58,20.58,32.579,1,5,4,5,5,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Republican,"Straight (that is, not gay or lesbian)",Bachelor's degree,Other Christian,2-3 times a month,,,,,,,,,,,,,60f09c13b62a24cf54a8d2ee,man,he,his,He,gay,man,he,his,He,gay,woman,she,her,She,lesbian,woman,she,her,She,"straight (that is, not lesbian)",,,,,,,,,,,,,,,,,,,,,,moderately wealthy,moderately wealthy,moderately wealthy,moderately wealthy,,,,,"has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist","has an MD, and works as a cardiologist","has an MD, and works as a cardiologist",,,,,does not speak English,speaks English,speaks English,speaks English,,,,,Christian,Christian,Christian,Christian,,,,,feared government persecution,could not find work due to high unemployment,could not find work due to high unemployment,could not find work due to high unemployment,,,,
2023-01-31 13:18:45,2023-01-31 13:22:16,IP Address,*******,100,210,True,2023-01-31 13:22:16,R_2w0ltj5VM1Gv1cu,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5f878ac24e7e5f1ba4237c09,Immigrant 1 should be admitted.,,21.046,21.046,33.276,1,7 (definitely admit),5,7 (definitely admit),5,Other,Green,Immigrant 4 should be admitted.,,29.345,30.994,33.414,2,5,4,7 (definitely admit),4,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",High school,Agnostic (not sure if there is a God),Never,,,,,,,,,,,,,5f878ac24e7e5f1ba4237c09,man,he,his,He,gay,man,he,his,He,"straight (that is, not gay)",woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,low-income,low-income,low-income,moderately wealthy,,,,,"has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager",,,,,does not speak English,speaks English,speaks English,speaks English,,,,,Christian,Christian,Muslim,Muslim,,,,,feared government persecution,feared government persecution,could not find work due to high unemployment,feared government persecution,,,,
2023-01-31 13:17:27,2023-01-31 13:22:22,IP Address,*******,100,295,True,2023-01-31 13:22:23,R_273bXJxlSkjnHZs,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,63bf1fc6f5120e112d410756,Immigrant 2 should be admitted.,,49.725,50.916,55.207,2,7 (definitely admit),7 (a great deal of shared values),5,4,Other,Green,Immigrant 4 should be admitted.,,24.339,26.073,31.239,2,4,5,7 (definitely admit),6,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",Bachelor's degree,"Protestant (Baptist, Methodist, Non-denominational, Lutheran, Presbyterian, Pentecostal, Episcopalian, Reformed, Church of Christ, Jehovah’s Witness, etc.)",Never,,,,,,,,,,,,,63bf1fc6f5120e112d410756,man,he,his,He,gay,man,he,his,He,gay,woman,she,her,She,lesbian,woman,she,her,She,"straight (that is, not lesbian)",,,,,,,,,,,,,,,,,,,,,,moderately wealthy,moderately wealthy,moderately wealthy,low-income,,,,,"has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist","has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist",,,,,speaks English,does not speak English,speaks English,speaks English,,,,,Muslim,Muslim,Muslim,Muslim,,,,,feared government persecution,feared government persecution,could not find work due to high unemployment,could not find work due to high unemployment,,,,
2023-01-31 13:16:17,2023-01-31 13:22:22,IP Address,*******,100,365,True,2023-01-31 13:22:23,R_emOJPOqTR2Q0x0Z,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,604945573fc8844cdd15b9bf,Immigrant 1 should be admitted.,,4.731,70.762,71.808,5,7 (definitely admit),7 (a great deal of shared values),7 (definitely admit),7 (a great deal of shared values),Other,Green,Immigrant 3 should be admitted.,,1.522,35.155,38.621,5,7 (definitely admit),6,6,5,,,,,,,,,,,,,,,,,,,,,Other,9,Other,Yes,Yes,Democrat,Lesbian or gay,Some college,Something else,Less than once a year,,,,,,,,,,,,,604945573fc8844cdd15b9bf,man,he,his,He,gay,woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,lesbian,woman,she,her,She,"straight (that is, not lesbian)",,,,,,,,,,,,,,,,,,,,,,low-income,low-income,moderately wealthy,moderately wealthy,,,,,"has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager",,,,,does not speak English,does not speak English,speaks English,does not speak English,,,,,Christian,Muslim,Muslim,Christian,,,,,feared government persecution,could not find work due to high unemployment,feared government persecution,feared government persecution,,,,
2023-01-31 13:16:34,2023-01-31 13:22:24,IP Address,*******,100,350,True,2023-01-31 13:22:24,R_9pmPZqT5CEfHhUl,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5d24e7aec81128001721628f,Immigrant 2 should be admitted.,,189.329,189.329,191.563,1,7 (definitely admit),7 (a great deal of shared values),7 (definitely admit),6,Other,Green,Immigrant 4 should be admitted.,,17.372,17.372,32.279,1,7 (definitely admit),7 (a great deal of shared values),7 (definitely admit),7 (a great deal of shared values),,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Independent,I don't know the answer,Some college,Muslim,Never,,,,,,,,,,,,,5d24e7aec81128001721628f,man,he,his,He,"straight (that is, not gay)",woman,she,her,She,lesbian,woman,she,her,She,lesbian,woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,moderately wealthy,low-income,moderately wealthy,low-income,,,,,"has a primary school education, and works as a cleaner","has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager",,,,,does not speak English,does not speak English,does not speak English,does not speak English,,,,,Christian,Muslim,Christian,Christian,,,,,feared government persecution,feared government persecution,could not find work due to high unemployment,feared government persecution,,,,
2023-01-31 13:10:56,2023-01-31 13:22:42,IP Address,*******,100,706,True,2023-01-31 13:22:42,R_2TYPgV1i3c0f2GL,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,62b9cf42a63194f71fc0a393,Immigrant 2 should be admitted.,,223.956,313.693,315.59,4,6,4,6,4,Other,Green,Immigrant 4 should be admitted.,,28.322,28.322,44.409,1,6,5,7 (definitely admit),4,,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",Bachelor's degree,Nothing in particular,Never,,,,,,,,,,,,,62b9cf42a63194f71fc0a393,man,he,his,He,"straight (that is, not gay)",man,he,his,He,"straight (that is, not gay)",woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,low-income,moderately wealthy,low-income,low-income,,,,,"has an MD, and works as a cardiologist","has an MD, and works as a cardiologist","has an MD, and works as a cardiologist","has an MD, and works as a cardiologist",,,,,speaks English,does not speak English,speaks English,does not speak English,,,,,Muslim,Muslim,Christian,Christian,,,,,could not find work due to high unemployment,feared government persecution,feared government persecution,feared government persecution,,,,
